,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
0,인천,국민건강보험공단,2024년도 국민건강보험공단 청년인턴 채용 공고,신입/경력(연차무관),학력무관,인턴,중기업,"113조 7,600억 976만원 (2022)","15,761 명 재직중","6,176만원
자세히보기",-,성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-HOT한 인기기업-매출 1000대 기업-인크루트 인증 우수기업
1,인천,신용협동조합 공동채용,2024년 상반기 신용협동조합 신입직원 공동채용 공고,신입,학력무관,정규직,중견기업,"25조 4,700억원 (2022)","18,000 명 재직중",-,-,안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-HOT한 인기기업
2,인천,인천교통공사,인천교통공사 공무직 채용 공고,신입/경력(연차무관),학력무관,정규직외,대기업,"1,545억 1,691만원 (2020)","2,650 명 재직중","5,700만원
자세히보기","4조 3,595억 1,630만원",구직자 인기기업-채용에 적극적인 회사-지방에 위치한 대기업-인크루트 인증 우수기업
3,인천,인천교통공사,인천교통공사 공무직 신입사원 채용 공고,신입,학력무관,정규직,대기업,"1,545억 1,691만원 (2020)","2,650 명 재직중","5,700만원
자세히보기","4조 3,595억 1,630만원",구직자 인기기업-채용에 적극적인 회사-지방에 위치한 대기업-인크루트 인증 우수기업
4,인천,우리은행,파트타이머 인재풀 등록,신입/경력(연차무관),학력무관,계약직,대기업,"21조 141억 1,300만원 (2023)","13,343 명 재직중","11,230만원
자세히보기","3조 3,813억 9,200만원",구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-신입연봉이 4천이상-집 걱정 안 하기-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
5,인천,KB신용정보(주),2024년 신입 및 경력사원 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"364억 6,900만원 (2022)",122 명 재직중,"6,359만원
자세히보기","62억 6,200만원",성장판 열린 회사-평균연봉 6천이상
6,인천,우리은행,[부천인천북부] 영업점 파트타이머 인재 Pool 상시 등록,신입/경력(연차무관),학력무관,알바,대기업,"21조 141억 1,300만원 (2023)","13,343 명 재직중","11,230만원
자세히보기","3조 3,813억 9,200만원",구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-신입연봉이 4천이상-집 걱정 안 하기-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
7,인천,우리은행,[인천] 영업점 파트타이머 인재 Pool 상시 등록,신입/경력(연차무관),학력무관,알바,대기업,"21조 141억 1,300만원 (2023)","13,343 명 재직중","11,230만원
자세히보기","3조 3,813억 9,200만원",구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-신입연봉이 4천이상-집 걱정 안 하기-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
8,인천,에프알엘코리아,유니클로 신입사원(UMC) 채용,신입,대졸이상,정규직,대기업,"9,219억 4,123만원 (2023)","3,033 명 재직중","3,277만원
자세히보기",240억원,성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-대기업 in 서울-육아휴직 제공 기업
9,인천,㈜셀트리온제약,셀트리온제약 신입 및 경력 상시채용,신입/경력(연차무관),학력무관,정규직외,대기업,"3,887억 9,433만원 (2023)",937 명 재직중,"6,251만원
자세히보기",198억 512만원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-지방에 위치한 대기업-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업-KOSDAQ 상장-휴식까지 챙겨줘요!
10,인천,앰코테크놀로지코리아(주),[신입] 제조장비직(Maint) 신입사원 모집,신입,초대졸이상,정규직,중견기업,"3조 1,223억원 (2021)","7,362 명 재직중",-,"2,902억 5,700만원",안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-HOT한 인기기업-아낌없이 주는 커피-아이와 함께 출근해요-집 걱정 안 하기-빵빵한 구내식당
11,인천,동국제강(주),동국제강 인천 설비관리부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
12,인천,(주)KCC,[KCC]창호 시공 현장 패트롤 신입/경력 채용,신입/경력(연차무관),초대졸이상,계약직,대기업,"2조 9,995억 1,659만원 (2023)","3,603 명 재직중",-,"480억 8,466만원",안정적인 장수 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-대기업 in 서울-KOSPI 상장
13,인천,(주)삼양홀딩스,삼양사 인천1공장 생산직 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"2,158억 9,977만원 (2023)",585 명 재직중,"7,201만원
자세히보기","443억 4,164만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-집 걱정 안 하기-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-KOSPI 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
14,인천,동국제강(주),동국제강 인천 생산관리부문 신입사원 채용,신입,대졸이상,정규직,중견기업,"156억 2,226만원 (2023)",44 명 재직중,-,"2,710억 6,676만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-매출 1조 클럽-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
15,인천,NH투자증권(주),2024년 업무직 신입사원 채용,신입,고졸이상,정규직,대기업,"8조 7,401억 5,900만원 (2017)","2,847 명 재직중","7,540만원
자세히보기","1조 5,312억 7,500만원",안정적인 장수 회사-구직자 인기기업-HOT한 인기기업-평균연봉 6천이상-대기업 in 서울-KOSPI 상장
16,인천,LX하우시스,LX하우시스 현장 안전관리자 신입사원 채용,신입/경력(연차무관),학력무관,계약직,대기업,"3조 2,664억 9,600만원 (2018)","3,043 명 재직중","6,186만원
자세히보기",500억원,성장판 열린 회사-매출 1조 클럽-평균연봉 6천이상-대기업 in 서울-KOSPI 상장
17,인천,인천교통공사,인천교통공사 공무직 신입사원 공개경쟁채용 공고,신입,학력무관,계약직,대기업,"1,545억 1,691만원 (2020)","2,650 명 재직중","5,700만원
자세히보기","4조 3,595억 1,630만원",구직자 인기기업-채용에 적극적인 회사-지방에 위치한 대기업-인크루트 인증 우수기업
18,인천,환인제약(주),환인제약(주) 2024년 영업/마케팅 공개채용(4/22(월)~5/21(화) 13:30까지),신입/경력(연차무관),대졸이상,정규직,중견기업,"2,282억 4,281만원 (2023)",656 명 재직중,"5,693만원
자세히보기",97억 3만원,안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-복지의 끝판왕-집 걱정 안 하기-KOSPI 상장-빵빵한 구내식당
19,인천,(주)아워홈,"2024년 영양사, 조리사 상시 채용",경력(연차무관),학력무관,정규직,중견기업,"1조 7,652억 9,962만원 (2023)","8,822 명 재직중","4,005만원
자세히보기",114억 976만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-보너스로 행복해요♥-집 걱정 안 하기-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
20,인천,인천교통공사,인천교통공사 공무직 보훈특별 채용 공고,신입/경력(연차무관),학력무관,정규직,대기업,"1,545억 1,691만원 (2020)","2,650 명 재직중","5,700만원
자세히보기","4조 3,595억 1,630만원",구직자 인기기업-채용에 적극적인 회사-지방에 위치한 대기업-인크루트 인증 우수기업
21,인천,동원그룹,[동원로엑스] 24.05월 부품물류 현장 계약직 채용(인천) - 연장,신입/경력(연차무관),고졸이상,계약직,중견기업,"1조 901억 5,787만원 (2023)",818 명 재직중,"4,855만원
자세히보기","464억 8,266만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-HOT한 인기기업-보너스로 행복해요♥-집 걱정 안 하기-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-KOSPI 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
22,인천,앰코테크놀로지코리아(주),[신입] 제조직(Operator) 기간제 신입사원 모집,신입,학력무관,계약직,중견기업,"3조 1,223억원 (2021)","7,362 명 재직중",-,"2,902억 5,700만원",안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-HOT한 인기기업-아낌없이 주는 커피-아이와 함께 출근해요-집 걱정 안 하기-빵빵한 구내식당
23,인천,인천광역시서구시설관리공단,인천광역시서구시설관리공단 임원(상임이사)후보자 공개모집 공고,신입/경력(연차무관),학력무관,계약직,대기업,"342억 2,089만원 (2020)",558 명 재직중,"4,733만원
자세히보기",7억원,성장판 열린 회사-복지의 끝판왕-지방에 위치한 대기업-보너스로 행복해요♥-거침없이 성장하는 회사
24,인천,씨제이대한통운(주),[CJ대한통운] 운반책임자(계약직) 모집,신입,고졸이상,계약직,대기업,"8조 984억 3,751만원 (2023)","7,103 명 재직중","7,541만원
자세히보기","1,140억 6,172만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-매출 1000대 기업-인크루트 인증 우수기업-대기업 in 서울-장기근속수당제공 기업-KOSPI 상장-휴식까지 챙겨줘요!
25,인천,(주)삼구아이앤씨,인천공항 대항항공 화물터미널 보안검색 요원 모집,신입/경력(연차무관),학력무관,정규직,중견기업,"8,517억 2,708만원 (2023)","15,096 명 재직중","3,967만원
자세히보기",22억원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-매출 1000대 기업-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
26,인천,인천공항운영서비스(주),인천공항운영서비스(주) (2024-2) 직원 채용 공고,신입/경력(연차무관),학력무관,정규직,중소기업,"1,273억 3,517만원 (2023)","2,314 명 재직중","4,273만원
자세히보기",10억원,성장판 열린 회사-복지의 끝판왕-육아휴직 제공 기업-휴식까지 챙겨줘요!
27,인천,티티맥스,"제품생산, 제품가공 외 신입 채용",신입,학력무관,정규직외,소기업,-,1 명 재직중,-,-,
28,인천,(주)굿앤피플컴퍼니,CJ대한통운(홈쇼핑)신입/경력 배송직원 채용공고 초보가능 경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
29,인천,두송건설(주),(주)두송건설 건설현장 공사 및 공무 신입/ 경력직 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"3,807억 8,822만원 (2023)",64 명 재직중,"4,367만원
자세히보기",10억원,안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사
30,인천,삼성생명보험(주),"세무,절세 컨설팅지원",신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
31,인천,한국맥도날드유한회사,2024년도 2회차 레스토랑 신입 매니저 공채 (전국),신입,초대졸이상,정규직,중견기업,"6,913억 4,904만원 (2016)","1,470 명 재직중","3,830만원
자세히보기","699억 1,512만원",안정적인 장수 회사-채용에 적극적인 회사-매출 1000대 기업
32,인천,(주)케이티에스테이트,[kt estate] 2024년 지역인재 신입사원(6급) 채용,신입,초대졸이상,정규직,대기업,"5,917억 8,504만원 (2023)",345 명 재직중,"7,138만원
자세히보기","792억 4,409만원",평균연봉 6천이상-인크루트 인증 우수기업-대기업 in 서울
33,인천,글로벌자산관리(주),글로벌자산관리(주) 재무팀 /법인컨설팅,신입/경력(연차무관),초대졸이상,계약직,중소기업,"78억 9,424만원 (2020)",-,"4,436만원
자세히보기",3억원,성장판 열린 회사-인크루트 인증 우수기업
34,인천,한국건설엔지니어링협회,2024년도 한국건설엔지니어링협회 직원 채용(신입),신입,대졸이상,계약직,중소기업,-,42 명 재직중,"5,665만원
자세히보기",-,
35,인천,(주)한국미래진로센터,"초, 중, 고등학교 대상 찾아가는 생생 직업체험 프로그램 강사 모집",신입/경력(연차무관),초대졸,프리랜서,중소기업,"30억 4,811만원 (2023)",-,"3,511만원
자세히보기","2,000만원",보너스로 행복해요♥
36,인천,(주)이둔,청라지구 오피스텔 건설현장 경력 안전감시단 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
37,인천,에이비씨스쿨 (ABC School),영어과외 신입/경력 강사채용,신입/경력(연차무관),초대졸이상,프리랜서,소기업,-,-,-,-,보너스로 행복해요♥-내 출퇴근은 내 맘대로-장기근속수당제공 기업
38,인천,(R2R)레그스투리치스,법정의무교육 사무직/섭외팀TM/강사파트 원하는파트로 지원바랍니다,신입,학력무관,정규직외,중소기업,25억원 (2023),50 명 재직중,-,-,
39,인천,(사)미래자동차인재개발원,전기차 충전인프라관리 전문인력 양성과정 교육생 모집,신입/경력(연차무관),학력무관,교육생(연수생),중소기업,-,4 명 재직중,-,-,채용에 적극적인 회사
40,인천,올잡&모든일,LGU+ 인천공항 로밍센터 신입사원 290만/어학수당/동반지원,신입/경력(연차무관),초대졸이상,정규직,소기업,-,20 명 재직중,-,1억원,
41,인천,주식회사 동화세상에듀코,전국 재택근무 초중고등 일대일/다대일 화상 및 방문 국어 영어 수학 과학교사채용 비대면면접 자기계발지원,신입/경력(연차무관),대졸이상,위촉직,중견기업,"1,214억 3,303만원 (2022)","3,300 명 재직중","4,839만원
자세히보기",3억원,구직자 인기기업-보너스로 행복해요♥-집 걱정 안 하기-인크루트 인증 우수기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
42,인천,삼성전자서비스,안전 / 수리 보조 인력 채용 (전국),신입,고졸이상,계약직외,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중",-,302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
43,인천,의료법인인천사랑의료재단인천사랑병원,[인천사랑병원] 간호부 외래 간호조무사 채용공고,신입/경력(연차무관),고졸이상,계약직,중견기업,803억 703만원 (2021),598 명 재직중,-,"58억 8,123만원",복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-육아휴직 제공 기업-빵빵한 구내식당
44,인천,성일전기,왕초보자도 가능한 건설현장에서 일하실분 모집합니다,신입/경력(연차무관),학력무관,정규직외,중소기업,-,-,-,-,빵빵한 구내식당
45,인천,신우엔텍(주),랙케이스 제작·생산·조립 사원모집 합니다,신입/경력(연차무관),학력무관,정규직외,중소기업,"56억 5,000만원 (2021)",32 명 재직중,"4,351만원
자세히보기",3억원,성장판 열린 회사-복지의 끝판왕-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
46,인천,의료법인 이원의료재단,이원의료재단 김포영업소 직원채용.연봉 4500,신입/경력(연차무관),고졸이상,정규직외,중견기업,"5,042억 3,247만원 (2022)",555 명 재직중,-,"3억 2,000만원",안정적인 장수 회사-성장판 열린 회사-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-빵빵한 구내식당
47,인천,(주)유정에이치알,주5일 주말휴무 / 영등포 문래 LG유플러스 유모바일 고객센터 교육강사 모집,경력(연차무관),학력무관,정규직,중견기업,-,-,-,-,채용에 적극적인 회사
48,인천,(주)유정에이치알,을지로 비씨카드 대표번호 인바운드 상담 모집합니다 / 영업없습니다,경력(연차무관),학력무관,정규직,중견기업,-,-,-,-,채용에 적극적인 회사
49,인천,충남대학교산학협력단,[NHN아카데미] JAVA 백엔드 교육생 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"1,983억 4,401만원 (2023)","1,001 명 재직중","3,899만원
자세히보기","743억 7,083만원",성장판 열린 회사
50,인천,에이에이씨티(유),[인천공항]AACT 화물터미널 인사팀 직원 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"336억 8,885만원 (2023)",281 명 재직중,"4,600만원
자세히보기",50억원,성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당
51,인천,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
52,인천,랑 디자인,[월220/부평역]사무보조/중식제공/신입채용,신입,학력무관,정규직,소기업,-,-,-,-,
53,인천,호디자인,시스템에어컨 후시공 천정 도배 복원,신입/경력(연차무관),학력무관,정규직,중소기업,30억원 (2022),40 명 재직중,-,-,복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피
54,인천,(주)원태,(주)원태 해외영업 Account Supporter 신입/경력 사원모집,신입/경력(연차무관),초대졸이상,정규직외,중소기업,"492억 4,384만원 (2023)",326 명 재직중,"4,335만원
자세히보기","5억 7,038만원",안정적인 장수 회사-인크루트 인증 우수기업
55,인천,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
56,인천,아시아나항공(주),24년 상반기 경력직 상시채용,경력(연차무관),학력무관,정규직,대기업,"6조 5,321억 2,731만원 (2023)","8,035 명 재직중","7,531만원
자세히보기","3,720억 5,882만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-자기계발비 지원 기업-내 출퇴근은 내 맘대로-아낌없이 주는 커피-매출 1000대 기업-인크루트 인증 우수기업-대기업 in 서울-장기근속수당제공 기업-육아휴직 제공 기업-KOSPI 상장-빵빵한 구내식당
57,인천,태경지앤에스,(설립30년/교대/상여500/성과금/기숙사/통근차운행) 삼성반도체 SMT-1차 반도체관련 사원모집,신입/경력(연차무관),고졸이상,정규직,중소기업,20억원,150 명 재직중,"3,096만원
자세히보기",2억원,
58,인천,(주)와이비엠넷송도이씨씨어학원,직영어학원 전임/파트 강사모집,경력(연차무관),초대졸이상,계약직,중소기업,-,-,-,-,
59,인천,(주)와이비엠넷송도이씨씨어학원,직영어학원 전임/파트 강사모집,경력(연차무관),초대졸이상,계약직,중소기업,-,-,-,-,
60,인천,(주)유정에이치알,구로 KT텔레캅 고객센터 순수인바운드 상담 모집합니다,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
61,인천,르노코리아,르노코리아 신차 판매 영업담당 특별 모집,신입/경력(연차무관),학력무관,위촉직,중견기업,"3조 2,914억 3,119만원 (2023)","4,240 명 재직중","6,212만원
자세히보기","6,668억 7,500만원",성장판 열린 회사-매출 1조 클럽-HOT한 인기기업-평균연봉 6천이상-거침없이 성장하는 회사
62,인천,(주)비전솔루션,[명동센터 / 대방센터 / 평일근무 ] 현대해상 대표번호 CS업무 ( 근무지 선택가능 ),신입/경력(연차무관),고졸이상,정규직,중소기업,-,-,"3,358만원
자세히보기",-,
63,인천,주식회사 다솔에스엔씨,[파주시]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,46억원 (2022),138 명 재직중,-,1억원,
