,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
51,세종,스티븐아카데미온라인,"SAT AP IB 물리, 수학, 역사, 화학 영어로 수업가능한 선생님 모집합니다. ( 재택 줌수업 )",신입/경력(연차무관),대졸이상,계약직외,중소기업,-,-,-,-,
52,세종,(주)교원구몬,2024/특별모집/상반기/세종/대전/유성/대덕/공주/근무지/선택/주2-5일/신입가능/경력우대/정년없는평생직장,신입/경력(연차무관),초대졸이상,프리랜서,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-매출 1000대 기업
53,세종,주식회사제이엘잉글리쉬,[초등영어] 세종시 JL English 영어학원 전임선생님을 채용합니다.,신입/경력(연차무관),대졸,정규직,소기업,-,15 명 재직중,"2,914만원
자세히보기",-,
54,세종,온컴퍼니,상여금 250/ 자동차 부품 포장 / 초보가능 단순업무 / 대기업1차/정규직전환가능,신입/경력(연차무관),고졸,정규직외,중소기업,-,14 명 재직중,-,-,
55,세종,(주)코리아취업아카데미강남,"코리아교육그룹, 교육멘토 신입/경력 채용",신입/경력(연차무관),초대졸이상,위촉직외,중소기업,"29억 6,483만원 (2015)",-,-,"5,000만원",성장판 열린 회사-거침없이 성장하는 회사
56,세종,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 mobile camp 신입/경력 배송 직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
57,세종,(주)장벽종합건설,건축공무 신입/경력 정규직 채용,신입/경력5년↑,학력무관,정규직,중소기업,"27억 7,852만원 (2023)",18 명 재직중,"3,611만원
자세히보기","20억 5,500만원",성장판 열린 회사-거침없이 성장하는 회사
58,세종,삼성생명보험(주),[GFC사업부]기업 경영지원/법인 컨설턴트 채용,경력(연차무관),학력무관,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","30,000 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
59,세종,삼성생명보험(주),기업 경영지원/법인 컨설턴트(토탈 마케팅) 채용,경력(연차무관),고졸이상,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","30,000 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
60,세종,주식회사 디에스안전,[대전]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,-,138 명 재직중,"3,729만원
자세히보기","1,000만원",장기근속수당제공 기업
61,세종,(주)잡뉴스솔로몬서치,"전지 제조 및 평가 (세종시) - 전고체 배터리 및 2차전지 연구개발 기업, 그룹계열사",경력(연차무관),대졸이상,정규직,중소기업,-,120 명 재직중 (헤드헌터 112 명),"5,242만원
자세히보기",3억원,구직자 인기기업-채용에 적극적인 회사-집 걱정 안 하기
62,세종,한국콜마(주),24년 4월 한국콜마 품질본부 단기계약직 수시채용,신입,학력무관,계약직,중견기업,"8,567억 5,545만원 (2023)","1,110 명 재직중","5,474만원
자세히보기","114억 4,059만원",구직자 인기기업-매출 1000대 기업-KOSPI 상장
63,세종,연기향토박물관,"(전산)자료입력·DM발송, 일반사무 외 신입/경력 채용",신입/경력(연차무관),학력무관,인턴외,소기업,-,2 명 재직중,-,-,
64,세종,(주)소프트웨어품질공학센터,"경영지원부(정보처리기사자격필수), 정보시스템 수석감리원 모집",신입/경력1년↑,학력무관,정규직외,중소기업,"21억 1,153만원 (2022)",33 명 재직중,-,1억원,
65,세종,제일디자인,"광고,편집디자이너를 모집합니다.",신입/경력(연차무관),학력무관,정규직,중소기업,"2억 6,085만원 (2016)",-,-,"1억 1,110만원",성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
66,세종,제일디자인,"일러스트레이터, 포토샵 외 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"2억 6,085만원 (2016)",-,-,"1억 1,110만원",성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
67,세종,한국유나이티드제약(주),한국바이오켐제약 생산팀 신입/경력사원 모집,신입/경력(연차무관),고졸이상,정규직,중견기업,"2,789억 4,329만원 (2023)",914 명 재직중,"6,246만원
자세히보기","81억 2,241만원",안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-잘나가는 의료·바이오기업-집 걱정 안 하기-장기근속수당제공 기업-KOSPI 상장-빵빵한 구내식당
68,세종,유정개발산업,"자동차핸들부품조립,발포등/초보,동반/월320만/아산통근버스 운행",신입,학력무관,정규직외,중소기업,"2억 3,778만원 (2022)",-,"5,133만원
자세히보기","2억 8,300만원",성장판 열린 회사-거침없이 성장하는 회사
69,세종,주식회사 아이케이,[정규직/대기업협력/통근버스/주급/동반/2교대/기숙사] 식품 자동화 라인 생산 보조,신입/경력(연차무관),학력무관,정규직외,중소기업,-,1 명 재직중,"2,945만원
자세히보기",-,
70,세종,(주)커리어넷,한국조세재정연구원 2024년도 제2차 위촉직 직원모집,신입/경력(연차무관),대졸이상,계약직,중견기업,"124억 1,494만원 (2023)",-,"3,284만원
자세히보기","56억 3,774만원",구직자 인기기업
71,세종,충북바이오산학융합원,2024 재직자 향상과정 교육생 모집 안내,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,-,-,"3,874만원
자세히보기",-,
72,세종,포스뱅크대전,거래처관리.POS.키오스크 설치 유지보수 정규직 채용,신입/경력1년↑,고졸,정규직,중소기업,20억원,9 명 재직중,-,150억원,보너스로 행복해요♥-장기근속수당제공 기업
73,세종,한국개발연구원국제정책대학원대학교,KDI 국제정책대학원 입학팀 아르바이트 모집,신입,학력무관,알바,소기업,"1,015억 5,047만원 (2022)",161 명 재직중,"3,501만원
자세히보기",100만원,인크루트 인증 우수기업
74,세종,SK바이오텍(주),2024년 상반기 SK바이오텍 품질보증원(QA Associat)경력사원 모집,경력(연차무관),대졸이상,정규직,대기업,"2,023억 5,338만원 (2023)",416 명 재직중,"6,444만원
자세히보기","114억 1,266만원",성장판 열린 회사-평균연봉 6천이상-지방에 위치한 대기업-잘나가는 의료·바이오기업
75,세종,삼성생명보험(주),삼성생명 법인사업부 gfc 모집 (대전충청),신입/경력(연차무관),대졸,위촉직,대기업,-,"30,000 명 재직중",-,-,매출 1조 클럽-지방에 위치한 대기업-보너스로 행복해요♥-KOSPI 상장
76,세종,(주)호아스쿨,(서울 경기 인천 세종 전주) 영어체육 영어축구 영어태권도 영어발레 강사 모집,신입/경력(연차무관),초대졸이상,정규직외,중소기업,"4억 5,198만원 (2023)",50 명 재직중,"3,556만원
자세히보기",5억원,성장판 열린 회사-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업
77,세종,다솔안전,[대전]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,-,138 명 재직중,-,1억원,
78,세종,(주)에이프로코리아,프론트/홀서비스/조리사 직원채용 (기숙사제공),신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",1억원,
79,세종,(주)코투,신입/경력직원 채용,신입/경력(연차무관),고졸이상,정규직외,중소기업,"42억 6,899만원 (2023)",3 명 재직중,"5,779만원
자세히보기","5,000만원",
80,세종,주식회사 금강입찰,"주식회사 금강입찰 하반기 영업사원 채용(신입연봉 3,000만원)",신입/경력(연차무관),고졸이상,정규직,중소기업,-,11 명 재직중,"3,524만원
자세히보기",-,
81,세종,대광물류(주),1t (1톤) 배송기사 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"148억 4,767만원 (2021)",24 명 재직중,"3,684만원
자세히보기","5,000만원",성장판 열린 회사
82,세종,다솔안전,[충남 홍성 내포]안전감시단(아파트현장)모집합니다,신입/경력(연차무관),학력무관,계약직외,중소기업,-,138 명 재직중,-,1억원,
83,세종,도우물류(주),25톤 윙바디 화물차량운전기사 모집,경력(연차무관),학력무관,계약직,중소기업,179억원 (2022),17 명 재직중,"4,025만원
자세히보기",3억원,성장판 열린 회사
84,세종,코웨이(주),"긴급모집 코웨이 수면환경관리 홈케어닥터 충남 홍성,서산,당진,태안,예산(매트리스케어&의류청정기 서비스)",신입/경력(연차무관),고졸이상,위촉직외,대기업,"2조 7,590억 1,908만원 (2023)","4,948 명 재직중","6,158만원
자세히보기","406억 6,239만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-지방에 위치한 대기업-인크루트 인증 우수기업-KOSPI 상장
85,세종,르노삼성자동차 서비스코리아 세종장군점,르노코리아 세종 장군점 정비 기사 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"17억 5,285만원 (2022)",7 명 재직중,-,"1억 9,785만원",성장판 열린 회사
86,세종,구인구직센터,정규직/기초화장품/대포장/단순포장/세척/주5일/주간고정/통근버스운행,신입/경력(연차무관),학력무관,정규직,소기업,-,5 명 재직중,-,-,채용에 적극적인 회사
87,세종,SK바이오텍(주),2024년 상반기 SK바이오텍 보관소 담당(신입/경력사원) 모집,신입/경력(연차무관),고졸이상,정규직,대기업,"2,023억 5,338만원 (2023)",416 명 재직중,"6,444만원
자세히보기","114억 1,266만원",성장판 열린 회사-평균연봉 6천이상-지방에 위치한 대기업-잘나가는 의료·바이오기업
88,세종,비전서치,상장 바이오 신약개발(의약화학/분석/제제/ADC/ADME/항암면역),신입/경력(연차무관),석사이상,정규직,중소기업,-,10 명 재직중 (헤드헌터 6 명),-,2억원,채용에 적극적인 회사
89,세종,삼성생명(주)대전둔산빌딩,2024년 전반기 삼성생명SFP부서 채용,신입/경력(연차무관),고졸,위촉직,중소기업,-,-,-,-,
90,세종,동양생명금융서비스 주식회사,DB영업제대로해보실분 ( 무상 DB 월 100개부터 / 기본급 350 실적무관 1200 축하금 ),신입/경력(연차무관),학력무관,프리랜서,중소기업,-,45 명 재직중,"5,725만원
자세히보기",-,평균연봉 6천이상
91,세종,버거킹청주오송점,버거킹 청주오송점 매장관리자 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,10 명 재직중,-,-,
92,세종,한화첨단소재(주),[해외대학] 항공용 복합소재/부품 연구개발(R&D) 신입/경력사원 모집,신입/경력(연차무관),석사이상,정규직,대기업,"5억 4,341만원 (2023)","1,259 명 재직중",-,"1,201억 7,813만원",성장판 열린 회사-구직자 인기기업-복지의 끝판왕-지방에 위치한 대기업-보너스로 행복해요♥-집 걱정 안 하기-거침없이 성장하는 회사-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
93,세종,(주)엠에이치코리아,"[주급가능]애경 생활용품 플라스틱용기(세제,화장품)라벨검사/포장사원모집[부강/통근]",신입/경력(연차무관),학력무관,정규직,중소기업,-,100 명 재직중,"2,208만원
자세히보기",-,
94,세종,(주)엠에이치코리아,[상여/성과급]세종3조2교대 PCB검사 정규직 채용 (세종/청주/통근운행),신입/경력(연차무관),학력무관,정규직,중소기업,-,100 명 재직중,"2,208만원
자세히보기",-,
95,세종,(주)제이에이치건설,건설안전 신입/경력 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,25억원 (2020),3 명 재직중,-,5억원,
96,세종,(주)유정에이치알,충남 공주 코웨이 대표번호 인바운드 모집합니다 / 면접없습니다,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,채용에 적극적인 회사
97,세종,주식회사 라이프워시퍼 (LIFE WORSHIPER Inc.),[라이프워시퍼] 대전지점 2024 신입 공개채용,신입/경력(연차무관),학력무관,위촉직외,중소기업,35억원 (2018),135 명 재직중,-,"1,000만원",복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업
98,세종,주식회사 대화이엔지,[신입사원/정규직] (주)대화이엔지 품질보증팀 경력무관 채용,신입,학력무관,정규직,중소기업,"90억 7,000만원 (2023)",16 명 재직중,"5,411만원
자세히보기",4억원,복지의 끝판왕-빵빵한 구내식당-휴식까지 챙겨줘요!
99,세종,에어리퀴드코리아,SJ SCM Technician,신입/경력(연차무관),고졸이상,정규직,중견기업,"3,613억 1,630만원 (2023)",152 명 재직중,"6,812만원
자세히보기","558억 1,179만원",장기근속수당제공 기업
100,세종,(주)세인글로벌,[교대근무]자동차유리 로봇설비/육체강도 낮음/천안전지역통근/기숙사,신입/경력(연차무관),학력무관,정규직외,중소기업,-,36 명 재직중,"2,892만원
자세히보기",-,
101,세종,(주)모드건축사사무소,"건축설계, 건축감리 신입/경력 정규직 채용",신입/경력(연차무관),대졸,정규직,중소기업,"4억 6,559만원 (2018)",7 명 재직중,"4,585만원
자세히보기","2,000만원",성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-장기근속수당제공 기업
102,세종,(주)잡뉴스솔로몬서치,이차전지 고체 전해질 소재개발(신입-40세 이하),신입/경력1년↑,대졸,정규직,중소기업,-,120 명 재직중 (헤드헌터 112 명),"5,242만원
자세히보기",3억원,구직자 인기기업-채용에 적극적인 회사-집 걱정 안 하기
103,세종,햇살아이영농조합법인,[구인] 햇살아이 영농조합법인(떡 제조업)에서 직원을 모집합니다.,신입,학력무관,정규직,소기업,-,-,"3,752만원
자세히보기",-,아침을 왜 굶어요?
104,세종,대륙테크놀로지(주),"[현대차 관계사] 케이블 제조, 생산부문 정규직 사원 모집 (병역특례 지원 가능)",신입/경력(연차무관),고졸이상,정규직외,중소기업,"21억 4,625만원 (2021)",28 명 재직중,"4,000만원
자세히보기","11억 1,499만원",복지의 끝판왕-인크루트 인증 우수기업-빵빵한 구내식당-휴식까지 챙겨줘요!
105,세종,스틸코리아,공무 신입/경력 채용,신입/경력(연차무관),학력무관,정규직,중소기업,140억 535만원 (2023),19 명 재직중,"5,429만원
자세히보기","17억 5,081만원",성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
106,세종,(주)코아비스,코아비스 미래기술팀 (선행개발) 신입/경력 사원 모집,신입/경력(연차무관),대졸이상,정규직,중견기업,"1,479억 7,583만원 (2023)",227 명 재직중,"5,861만원
자세히보기",67억 481만원,복지의 끝판왕-집 걱정 안 하기-빵빵한 구내식당-휴식까지 챙겨줘요!
107,세종,주식회사 라이프워시퍼 (LIFE WORSHIPER Inc.),대전지점 국제 NGO기구 이벤트/ 마케팅/ 홍보 함께 할 STAFF 채용,신입/경력(연차무관),학력무관,위촉직외,중소기업,35억원 (2018),135 명 재직중,-,"1,000만원",복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업
108,세종,주식회사가치소프트,2D / 3D Vision SW 및 AI SW 개발 프로그래머 모집,신입/경력(연차무관),대졸이상,정규직,중소기업,"100억 7,883만원 (2022)",49 명 재직중,"5,049만원
자세히보기",1억원,성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
109,세종,(주)더부엔지니어링,(세종사옥 서울본사 택1) MEP 건축설비설계 경력직 재택근무가능,신입,초대졸이상,정규직,중소기업,"25억 7,580만원 (2022)",40 명 재직중,"4,116만원
자세히보기","5,000만원",인크루트 인증 우수기업-장기근속수당제공 기업
110,세종,(주)제이에이치건설,"건축시공, 건축(구조)설계 신입/경력 정규직 채용",신입/경력2년↑,학력무관,정규직,중소기업,25억원 (2020),3 명 재직중,-,5억원,
111,세종,(주)스페이스참,(주)스페이스 참 / 디자인 스튜디오 참. 인테리어 디자이너 경력직 모집,경력(연차무관),학력무관,정규직,중소기업,-,3 명 재직중,"4,902만원
자세히보기",-,복지의 끝판왕-보너스로 행복해요♥
112,세종,엔케이주식회사,엔케이(주) 본사서비스팀 해충방제 매니저 모집 (천안/세종/아산),신입,학력무관,정규직,중소기업,"40억 1,409만원 (2023)",47 명 재직중,"3,468만원
자세히보기",3억원,성장판 열린 회사-인크루트 인증 우수기업
113,세종,코웨이(주),홈케어 수면관리사 모집요강,신입/경력(연차무관),학력무관,정규직외,대기업,"2조 7,590억 1,908만원 (2023)","4,948 명 재직중","6,158만원
자세히보기","406억 6,239만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-지방에 위치한 대기업-인크루트 인증 우수기업-KOSPI 상장
114,세종,좋은날 스카이차,스카이(고소작업차) 기사님 모집합니다. ##경력자 급구 ##,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,-,-,
115,세종,(주)정성코스메틱,[세종 미래산업단지] 건강기능식품 세척 담당 채용,신입/경력(연차무관),고졸,정규직,중소기업,"65억 4,765만원 (2020)",150 명 재직중,"3,311만원
자세히보기",1억원,잘나가는 의료·바이오기업
116,세종,대광물류(주),"물류관리, 운반·하역 외 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"148억 4,767만원 (2021)",24 명 재직중,"3,684만원
자세히보기","5,000만원",성장판 열린 회사
117,세종,(주)아이에스엠,"광학·전자장비, 의료장비 연구개발 신입/경력 채용",신입/경력(연차무관),대졸이상,정규직,중소기업,"4억 3,278만원 (2022)",12 명 재직중,"4,676만원
자세히보기","3억 4,679만원",복지의 끝판왕-매출 상위 10%
118,세종,삼영기계(주),생산1본부 신입/경력 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"308억 1,985만원 (2023)",146 명 재직중,"4,624만원
자세히보기","60억 1,602만원",안정적인 장수 회사-성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
119,세종,주식회사 지오씨,[1인기숙사/월445만] - 삼성1차벤더 [긴급] 사원채용(빠른진행),신입/경력(연차무관),학력무관,계약직,중소기업,-,-,"2,976만원
자세히보기",-,
120,세종,주식회사 지오씨,[기숙사/삼성협력] - 스마트폰 액정 단순검사/오퍼레이터 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"2,976만원
자세히보기",-,
121,세종,주식회사 지오씨,의약품/화장품 단순포장업무 - (주간고정/2교대 선택),신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"2,976만원
자세히보기",-,
122,세종,주식회사 지오씨,[삼성전기협력사] PCB검사업무 + 상여금 + 성과금,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"2,976만원
자세히보기",-,
123,세종,한화첨단소재(주),[상시모집] R&D 연구개발 경력사원 상시모집,경력(연차무관),석사이상,정규직,대기업,"5억 4,341만원 (2023)","1,259 명 재직중",-,"1,201억 7,813만원",성장판 열린 회사-구직자 인기기업-복지의 끝판왕-지방에 위치한 대기업-보너스로 행복해요♥-집 걱정 안 하기-거침없이 성장하는 회사-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
124,세종,외대어학원,2021 한국외국어대학교 외대어학원 교직원 모집,신입/경력(연차무관),대졸이상,정규직,대기업,-,-,-,-,
125,세종,(주)코아비스,코아비스 전자제어팀 경력사원 모집,경력(연차무관),학력무관,정규직,중견기업,"1,479억 7,583만원 (2023)",227 명 재직중,"5,861만원
자세히보기",67억 481만원,복지의 끝판왕-집 걱정 안 하기-빵빵한 구내식당-휴식까지 챙겨줘요!
126,세종,(주)더부엔지니어링,(세종 서울본사 택1) 철근샵엔지니어 신입/경력직 모집 재택근무 가능,신입/경력(연차무관),초대졸,정규직,중소기업,"25억 7,580만원 (2022)",40 명 재직중,"4,116만원
자세히보기","5,000만원",인크루트 인증 우수기업-장기근속수당제공 기업
127,세종,씨엘디자인,"리바트집테리어(키친, 인테리어) 영업사원 모집",신입/경력(연차무관),고졸이상,정규직,중소기업,-,3 명 재직중,-,-,
128,세종,본푸드서비스(주),세종시 단체급식 인턴조리사(관공서) 채용,신입/경력(연차무관),학력무관,인턴,중견기업,"1,430억 5,343만원 (2023)","1,343 명 재직중","3,161만원
자세히보기",91억원,안정적인 장수 회사-성장판 열린 회사-거침없이 성장하는 회사
129,세종,(주)탑씨크리트에듀케이션,"충청권 1위 학원 탑씨크리트에서 각 분야 대규모 채용 수학 , 영어 , 직원",신입/경력(연차무관),초대졸이상,정규직,중소기업,"45억 2,800만원",10 명 재직중,"4,004만원
자세히보기","8억 3,100만원",
