,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
17,전남,한국전자기술연구원,한국전자기술연구원 2024년 1차 정규직 공개채용 공고,신입/경력(연차무관),대졸이상,정규직,중견기업,"3,240억 8,520만원 (2022)","1,043 명 재직중","5,683만원
자세히보기",100만원,성장판 열린 회사-채용에 적극적인 회사-HOT한 인기기업-거침없이 성장하는 회사
18,전남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 신규 지역 각 라우터 신입및경력 배송 직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
19,전남,(주)한마루건설,상하수도준설 살수차량 운행 및 현장작업자 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"8억 3,525만원 (2023)",7 명 재직중,"3,252만원
자세히보기",2억원,
20,전남,삼성생명보험(주),기업재무 컨설턴트 모집,신입/경력(연차무관),학력무관,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","6,700 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
21,전남,삼성전자서비스,안전 / 수리 보조 인력 채용 (전국),신입,고졸이상,계약직외,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중",-,302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
22,전남,충남대학교산학협력단,[NHN아카데미] JAVA 백엔드 교육생 모집,신입/경력(연차무관),학력무관,교육생(연수생),대기업,"1,983억 4,401만원 (2023)","1,001 명 재직중","3,899만원
자세히보기","743억 7,083만원",성장판 열린 회사
23,전남,(주)이둔,전남 순천 율촌산단내 건설현장 안전감시단 모집,경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
24,전남,(주)이둔,여수 율촌산단지역 건설현장 안전감시단 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"202억 9,276만원 (2023)",262 명 재직중,"3,917만원
자세히보기",1억원,성장판 열린 회사-구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
25,전남,(재)전라남도문화재단,2024 (재)전라남도문화재단 3차 직원(기간제) 채용 공고,신입/경력(연차무관),학력무관,계약직,중소기업,"249억 3,873만원 (2022)",66 명 재직중,"3,405만원
자세히보기","135억 5,720만원",성장판 열린 회사-거침없이 성장하는 회사
26,전남,(주)굿앤피플컴퍼니,1.2종 오토 면허 보유 CJ홈쇼핑 배송직원 채용공고 초보가능 경력무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
27,전남,선박해양플랜트연구소,선박해양플랜트연구소 석사 후 연수연구원 공개채용,신입/경력(연차무관),석사이상,계약직,중소기업,"1,187억 5,014만원 (2022)",-,"6,533만원
자세히보기","4억 4,440만원",성장판 열린 회사-채용에 적극적인 회사-평균연봉 6천이상-육아휴직 제공 기업
28,전남,목포시청소년문화센터,청소년방과후아카데미 팀원 채용공고,신입/경력1년↑,학력무관,정규직,중소기업,-,6 명 재직중,"3,032만원
자세히보기",-,
29,전남,포스코아이씨티(주),24년 Smart School 인턴 선발 [채용연계형],신입,대졸이상,인턴,대기업,"1조 4,453억 2,576만원 (2023)","2,239 명 재직중","6,811만원
자세히보기","760억 1,736만원",안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-지방에 위치한 대기업-자기계발비 지원 기업-보너스로 행복해요♥-아이와 함께 출근해요-매출 1000대 기업-인크루트 인증 우수기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
30,전남,삼성생명보험(주),상담업무와 채용지원,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
31,전남,주식회사 헬프포유,"사회복지사, 요양보호사 외 신입 채용",신입,학력무관,프리랜서,소기업,-,-,-,-,
32,전남,삼성생명보험(주),중소기업 경영상담,신입/경력(연차무관),고졸이상,위촉직,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
33,전남,선박해양플랜트연구소,선박해양플랜트연구소 비정규직 공개채용,신입/경력(연차무관),대졸이상,계약직외,대기업,"1,187억 5,014만원 (2022)",-,"6,533만원
자세히보기","4억 4,440만원",성장판 열린 회사-채용에 적극적인 회사-평균연봉 6천이상-육아휴직 제공 기업
34,전남,메디톡스,뉴메코 영업(전라권) 신입/경력사원 채용,신입/경력10년미만,대졸이상,정규직,중견기업,"2,109억 426만원 (2023)",737 명 재직중,"7,348만원
자세히보기","38억 6,956만원",구직자 인기기업-복지의 끝판왕-보너스로 행복해요♥-잘나가는 의료·바이오기업-집 걱정 안 하기-장기근속수당제공 기업-KOSDAQ 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
35,전남,태경산업(주) 광양공장,태경산업(주)광양공장 생산직 (정규직) 사원 모집,신입/경력(연차무관),고졸이상,정규직,중견기업,"106억 8,300만원 (2022)",24 명 재직중,"5,227만원
자세히보기",-,안정적인 장수 회사-채용에 적극적인 회사-KOSPI 상장
36,전남,토스금융프라자,[상무역 위치 - 금융프라자 사업단] 토스 IA 및 관리자급 모집,신입/경력(연차무관),학력무관,위촉직,중소기업,-,-,-,-,HOT한 인기기업-보너스로 행복해요♥-빵빵한 구내식당
37,전남,유한회사 다문,현대삼호중공업 산업보안요원 모집,신입/경력(연차무관),고졸이상,정규직,중소기업,-,44 명 재직중,"3,517만원
자세히보기",-,
38,전남,삼성생명보험(주),"세무,절세 컨설팅지원",신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
39,전남,(주)굿앤피플컴퍼니,CJ대한통운(홈쇼핑)신입/경력 배송직원 채용공고 초보가능 경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
40,전남,주식회사도이프,[정규직] 생산 관리 신입/경력 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"42억 2,227만원 (2022)",20 명 재직중,"3,461만원
자세히보기",6억원,성장판 열린 회사-보너스로 행복해요♥-잘나가는 의료·바이오기업-거침없이 성장하는 회사-빵빵한 구내식당
41,전남,(주)세스코,"전남동부지부 서비스컨설턴트 (순천시,여수시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
42,전남,도울바이오푸드영농조합법인,"제품생산, 식품제조·식품가공 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"105억 2,341만원 (2020)",50 명 재직중,"4,350만원
자세히보기","5억 6,580만원",성장판 열린 회사
43,전남,(주)굿앤피플컴퍼니,운전면허 보유자 Each camp 배송직원 채용공고 초보가능.경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
44,전남,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
45,전남,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
46,전남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 모바일 캠프 주간/야간 부산.대구.경상.충청.전라권 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
47,전남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 지방권 각 캠프 전담 신입/경력 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
48,전남,삼성생명보험(주),중대재해예방과 지원업무,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
49,전남,탑클린,"요리사, 일식조리사 외 신입/경력 채용",신입/경력3년↑,학력무관,정규직,중소기업,-,-,"3,771만원
자세히보기",-,
50,전남,(주)세스코,"홈케어호남 홈케어프로 (순천시,여수시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
51,전남,(주)세스코,"전북서부지부 서비스컨설턴트 (군산시,정읍시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
52,전남,유진엠(주),"푸른솔GC장성 레스토랑, 주방보조 외 신입/경력 채용",신입/경력(연차무관),학력무관,정규직외,중견기업,"141억 3,291만원 (2022)",130 명 재직중,"5,120만원
자세히보기",60억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-집 걱정 안 하기-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당
53,전남,아이씨케미칼,생산직원 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"315억 8,834만원 (2018)",59 명 재직중,-,"160억 7,530만원",성장판 열린 회사
54,전남,(주)굿앤피플컴퍼니,롯데ON 통합MALL 상품배송 신입/경력직 배송사원 채용공고 [각 지역별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
55,전남,(주)굿앤피플컴퍼니,롯데글로벌로지스 상품 배송 신입/경력직 배송사원 채용공고[센터별 충원],신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
56,전남,(주)교원구몬,[태어난김에구몬교사] 주2~3일 / 학습코칭매니저 / 신입가능 / 시간조율가능,신입/경력(연차무관),초대졸이상,위촉직,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-HOT한 인기기업-매출 1000대 기업
57,전남,(주)교원구몬,[나혼자구몬교사한다] 회원관리시스템-진도결정 / 회원관리-코칭 / 학부모상담업무 / 시간조율가능,신입/경력(연차무관),초대졸이상,위촉직,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-HOT한 인기기업-매출 1000대 기업
58,전남,(주)교원구몬,[구몬교사어렵지않아요] 주2~4일 근무 / 회원관리&상담 / 안정적인급여 / 학습코칭10분관리,신입/경력(연차무관),초대졸이상,위촉직,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-HOT한 인기기업-매출 1000대 기업
59,전남,(주)교원구몬,[전지적구몬교사시점] 수업시간 조율 / 안정적인 고정급여 / 정규직관리자 활동 가능,신입/경력(연차무관),초대졸이상,위촉직,중견기업,"5,123억 1,869만원 (2023)","2,526 명 재직중","5,861만원
자세히보기",6억 750만원,구직자 인기기업-HOT한 인기기업-매출 1000대 기업
60,전남,(유)호인,웹 개발자 및 웹응용 소프트웨어개발자 신입/경력 채용,신입/경력1~7년,학력무관,정규직,중소기업,"12억 4,804만원 (2023)",14 명 재직중,"2,366만원
자세히보기","5,000만원",성장판 열린 회사-거침없이 성장하는 회사
61,전남,삼성화재해상보험,경력단절 직장인을 위한 [ SF 금융컨설턴트 ] 모집,신입/경력(연차무관),학력무관,위촉직,대기업,"22조 6,463억 1,950만원 (2023)","5,107 명 재직중","14,508만원
자세히보기","264억 7,341만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 1조 클럽-평균연봉 6천이상-대기업 in 서울-KOSPI 상장
62,전남,주식회사 정다운지점,(주)정다운 사육팀 채용,신입/경력(연차무관),대졸이상,정규직,중견기업,"1,824억 2,900만원 (2022)",400 명 재직중,"4,200만원
자세히보기",20억원,채용에 적극적인 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-집 걱정 안 하기-장기근속수당제공 기업-육아휴직 제공 기업-KOSDAQ 상장-빵빵한 구내식당
63,전남,주식회사 정다운지점,(주)정다운 사업기획팀 채용,신입/경력(연차무관),대졸이상,정규직,중견기업,"1,824억 2,900만원 (2022)",400 명 재직중,"4,200만원
자세히보기",20억원,채용에 적극적인 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-집 걱정 안 하기-장기근속수당제공 기업-육아휴직 제공 기업-KOSDAQ 상장-빵빵한 구내식당
64,전남,목포시청소년문화센터,청소년지도자 채용 공고,신입/경력(연차무관),학력무관,정규직,중소기업,-,6 명 재직중,"3,032만원
자세히보기",-,
65,전남,중소기업정책자금지원센터,광주지사 기업 정책자금 대출상담사 특채공고,신입/경력(연차무관),학력무관,정규직외,중소기업,100억원,380 명 재직중,-,5억원,채용에 적극적인 회사-보너스로 행복해요♥-내 출퇴근은 내 맘대로
66,전남,스티븐아카데미온라인,"SAT AP IB 물리, 수학, 역사, 화학 영어로 수업가능한 선생님 모집합니다. ( 재택 줌수업 )",신입/경력(연차무관),대졸이상,계약직외,중소기업,-,-,-,-,
67,전남,유진플랜트,용접 배관 제관 기공사 모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,7 명 재직중,-,-,
68,전남,(주)영산기공,(주)영산기공 2023 현장관리자 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"33억 9,437만원 (2023)",13 명 재직중,"4,835만원
자세히보기","3억 1,000만원",성장판 열린 회사-거침없이 성장하는 회사
69,전남,쿠팡로지스틱스서비스(유),쿠팡CLS 모바일 캠프리더(MCL) 채용,신입/경력(연차무관),학력무관,계약직,대기업,"2조 6,216억 6,183만원 (2023)","2,312 명 재직중","4,482만원
자세히보기",336억 100만원,성장판 열린 회사-HOT한 인기기업-거침없이 성장하는 회사-매출 1000대 기업-대기업 in 서울
70,전남,주식회사 에이치제이매그놀리아용평디오션호텔앤리조트,디오션CC 경기진행 신입 및 경력사원 채용,신입/경력(연차무관),학력무관,정규직,중소기업,"368억 1,980만원 (2023)",110 명 재직중,"4,068만원
자세히보기","2,500억 5,720만원",복지의 끝판왕-빵빵한 구내식당-휴식까지 챙겨줘요!
71,전남,주식회사 에이치제이매그놀리아용평디오션호텔앤리조트,디오션 호텔 프런트 신입 경력직 채용,신입/경력(연차무관),초대졸이상,정규직,중소기업,"368억 1,980만원 (2023)",110 명 재직중,"4,068만원
자세히보기","2,500억 5,720만원",복지의 끝판왕-빵빵한 구내식당-휴식까지 챙겨줘요!
72,전남,㈜동화세상에듀코,자기 성장을 더하다 (주)Educo 입니다. 온라인오프라인강사구합니다(직무컨설팅3000명지원),신입/경력2년↑,초대졸이상,위촉직외,중견기업,"1,600억원 (2016)","4,000 명 재직중",-,110억원,인크루트 인증 우수기업
73,전남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 mobile camp day and nigh 배송사원 채용공고 신입/경력 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
74,전남,농업회사법인 주식회사 다나,국내영업 기획/관리 인재를 모집합니다.,신입/경력(연차무관),초대졸이상,정규직,중소기업,"60억 6,345만원 (2021)",26 명 재직중,-,20억원,성장판 열린 회사-보너스로 행복해요♥-거침없이 성장하는 회사
75,전남,재단법인 전라남도사회서비스원,전라남도사회서비스원 2022년 긴급틈새돌봄지원인력 채용 공고,신입/경력(연차무관),학력무관,계약직,중소기업,"81억 7,878만원 (2022)",139 명 재직중,"3,138만원
자세히보기","176억 5,107만원",성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-거침없이 성장하는 회사-인크루트 인증 우수기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
76,전남,(주)코리아취업아카데미강남,"코리아교육그룹, 교육멘토 신입/경력 채용",신입/경력(연차무관),초대졸이상,위촉직외,중소기업,"29억 6,483만원 (2015)",-,-,"5,000만원",성장판 열린 회사-거침없이 성장하는 회사
77,전남,(주)한국미래진로센터,"초, 중, 고등학교 직업체험 프로그램 강사모집",신입/경력(연차무관),초대졸,프리랜서,중소기업,"30억 4,811만원 (2023)",-,"3,511만원
자세히보기","2,000만원",보너스로 행복해요♥
78,전남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 mobile camp 신입/경력 배송 직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
79,전남,(주)우리리얼티,경리 외 신입/경력 채용,신입/경력(연차무관),학력무관,계약직,중소기업,-,-,-,-,
80,전남,주식회사 디씨아이,"유지보수, 기계설치·정비 외 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,"50억 3,198만원 (2019)",30 명 재직중,"5,417만원
자세히보기","1억 5,000만원",복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-휴식까지 챙겨줘요!
81,전남,(주)비케이에너지,[신입/경력] 해외사업부 채용 0명,신입/경력(연차무관),대졸이상,정규직,중소기업,"56억 3,028만원 (2022)",22 명 재직중,"3,579만원
자세히보기",5억원,복지의 끝판왕-매출 상위 10%-보너스로 행복해요♥-장기근속수당제공 기업
82,전남,(주)굿앤피플컴퍼니,Lotte Home Shopping 각 캠프 신입및경력 배송 직원 추가 채용 공고,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
83,전남,삼성생명보험(주),[GFC사업부]기업 경영지원/법인 컨설턴트 채용,경력(연차무관),학력무관,위촉직,대기업,"25조 6,952억 3,300만원 (2010)","30,000 명 재직중",-,"1,000억원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
