,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
101,충남,(주)수영로지콘,건설혁신선도기업 (주)수영로지콘 현장 인재채용,경력(연차무관),초대졸,정규직,중소기업,"796억 1,995만원 (2023)",42 명 재직중,"5,724만원
자세히보기",5억원,성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-내 출퇴근은 내 맘대로-아낌없이 주는 커피-거침없이 성장하는 회사-장기근속수당제공 기업-육아휴직 제공 기업-휴식까지 챙겨줘요!
102,충남,(주)해성,"아산 삼성디스플레이 설비보전 생산직 사원모집 (주간고정/4조3교대) 통근버스,기숙사 운영",신입,학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
103,충남,(주)해성,한성식품 크레미(맛살) 레일 포장 남여 생산직 사원모집 (상여 400프로) 한성식품 정규직 입사,신입,학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
104,충남,파이퍼베큠코리아 유한회사,[파이퍼베큠코리아] 주간생산 정규직 채용,신입/경력(연차무관),고졸이상,정규직,중견기업,"1,577억 7,833만원 (2022)",390 명 재직중,"3,163만원
자세히보기","292억 7,310만원",복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
105,충남,삼성생명보험(주),상담업무와 채용지원,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
106,충남,(주)한솔교육,독서토론논술 자격증 취득 후 한솔플라톤 원장에 도전해보세요,신입/경력(연차무관),초대졸이상,위촉직외,중견기업,"1,416억 2,657만원 (2023)",-,"4,232만원
자세히보기","71억 5,854만원",안정적인 장수 회사-구직자 인기기업-인크루트 인증 우수기업
107,충남,(주)해성,평택 라면 생산/포장/OP 사원모집 상여200,신입,학력무관,정규직,중소기업,-,5 명 재직중,"3,069만원
자세히보기",-,
108,충남,아라씨앤티(주),설계 디자이너 모집,신입/경력(연차무관),초대졸이상,정규직,중소기업,-,4 명 재직중,-,"4,000만원",
109,충남,파랑새컴퍼니,천안아산)월340/CNC/검사/자동차공조기기 배관부품/주간고정,신입/경력(연차무관),학력무관,정규직외,소기업,-,10 명 재직중,-,1억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업
110,충남,파랑새컴퍼니,둔포)월360/주간/교대/만근오피수당/비구면렌즈제조/초보가능,신입/경력(연차무관),학력무관,정규직외,소기업,-,10 명 재직중,-,1억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업
111,충남,파랑새컴퍼니,천안3공단)반도체장비테스트/현미경작업/경력자우대/각종경조사비지급/주간근무,신입/경력(연차무관),학력무관,정규직,소기업,-,10 명 재직중,-,1억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업
112,충남,(주)해성,"평택 안중소재 라면 제조 포장 생산직 사원 모집 상여 200프로 (기숙사,통근버스O)",신입,학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
113,충남,삼성생명보험(주),중소기업 경영상담,신입/경력(연차무관),고졸이상,위촉직,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
114,충남,주식회사 사계절,"화장품 샘플 단순 검수, 포장 파트 모집 신입/경력 채용 각종 수당 지급",신입/경력(연차무관),학력무관,정규직,대기업,-,-,"3,969만원
자세히보기",-,
115,충남,(주)해성,아산 현대/기아 1차 협력사 자동차 엔진 완성품 포장/물자반 생산직 사원모집 (상여 350프로),신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
116,충남,(주)해성,아산 현대/기아 1차 협력사 자동차 엔진부품 제조.가공 생산직 사원모집 (상여 350프로) 기숙사,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,069만원
자세히보기",-,
117,충남,(주)케이더블유기우산업,2023 하반기 품질관리자 정규직 채용(신입/경력 무관),신입/경력(연차무관),학력무관,정규직,중소기업,"308억 3,040만원 (2023)",83 명 재직중,"3,204만원
자세히보기","5,000만원",성장판 열린 회사-빵빵한 구내식당
118,충남,주식회사 에스앤비코퍼레이션,[둔포이지더원]디스플레이 검사/월370~/주5일/잔업특근많음/환경쾌적/쉬운업무,신입/경력(연차무관),학력무관,정규직,중소기업,-,20 명 재직중,"3,239만원
자세히보기",5억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-휴식까지 챙겨줘요!
119,충남,쿠리타한수,쿠리타한수 2024년도 상반기 신입/경력 사원 수시채용,신입/경력(연차무관),학력무관,정규직외,중견기업,"1,989억 8,890만원 (2023)",418 명 재직중,"6,226만원
자세히보기",264억원,안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업
120,충남,주식회사 코아테크프로,[세종/전의면](주간) 현대MOBIS 자동차 부품 물류 전동지게차 피킹/적재,신입/경력(연차무관),고졸이상,정규직,중소기업,-,-,"3,780만원
자세히보기",-,복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업-빵빵한 구내식당
121,충남,(주)정성코스메틱,2교대 화장품 단순포장 정규직 채용[천안/조치원 통근],신입/경력(연차무관),학력무관,정규직,중소기업,"65억 4,765만원 (2020)",150 명 재직중,"3,311만원
자세히보기",1억원,잘나가는 의료·바이오기업
122,충남,온컴퍼니,[친환경 소형부품] 가벼운제품 / 상여금120 / 만근수당별도/통근있음,신입/경력(연차무관),고졸,정규직외,중소기업,-,14 명 재직중,-,-,
123,충남,용마로지스(주),CIS(Consignment Inventory Specialist) 부문 상시 채용(2024년),신입,고졸이상,정규직,중견기업,"3,559억 1,349만원 (2023)",710 명 재직중,"5,197만원
자세히보기",83억원,안정적인 장수 회사-성장판 열린 회사
124,충남,유이산업,[아산]오직지게차/주간2교대/짧은근무시간/월300이상,신입/경력(연차무관),학력무관,정규직외,중소기업,-,3 명 재직중,-,-,
125,충남,유이산업,[둔포]주간고정/수당99만/월380이상/초보가능/단순적재,신입/경력(연차무관),학력무관,정규직외,중소기업,-,3 명 재직중,-,-,
126,충남,유이산업,[아산]쇼트/2조2교대/초보가능/월450이상/별도성과금,신입/경력(연차무관),학력무관,정규직외,중소기업,-,3 명 재직중,-,-,
127,충남,유이산업,[둔포]품질/절단 측정업무/별도성과금지급/초보가능/3조2교대,신입/경력(연차무관),학력무관,정규직외,중소기업,-,3 명 재직중,-,-,
128,충남,주식회사 사계절,[주간] 단순 포장 상여금 및 교통비 지급 온양 통근버스 운행,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,969만원
자세히보기",-,
129,충남,주식회사 사계절,완제품 단순 포장 파트 수당 매월 65만 지급 안정적인 회사,신입/경력(연차무관),학력무관,정규직,중소기업,-,-,"3,969만원
자세히보기",-,
130,충남,동아에스티(주),"동아ST 2024년 상반기 고졸, 초대졸 사원 수시채용",신입/경력(연차무관),고졸이상,정규직,중견기업,"6,052억 2,077만원 (2023)","1,708 명 재직중","6,720만원
자세히보기","430억 7,482만원",평균연봉 6천이상-잘나가는 의료·바이오기업-매출 1000대 기업-인크루트 인증 우수기업-KOSPI 상장
131,충남,토스금융프라자,청주시 위치 [금융프라자사업단-교육비 100만 지급] 토스 IA 채용,신입/경력(연차무관),학력무관,위촉직,중소기업,-,-,-,-,HOT한 인기기업-보너스로 행복해요♥-빵빵한 구내식당
132,충남,(주)세스코,"충남남부지부 서비스컨설턴트 (공주시,세종시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
133,충남,바른환경,[신입/경력] 수질관리 업무 전문직 채용,신입/경력(연차무관),학력무관,정규직,소기업,-,2 명 재직중,-,-,빵빵한 구내식당
134,충남,주식회사 코아테크프로,(당진/기숙사/상여금/정직원)현대인프라코어-1차벤더 / 굴착기사업부 조립부 사원모집,신입/경력(연차무관),고졸이상,정규직,중소기업,-,-,"3,780만원
자세히보기",-,복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업-빵빵한 구내식당
135,충남,(주)구현,식품 생산직 사원 모집 ( 야간고정 ),신입/경력(연차무관),학력무관,계약직,중소기업,-,30 명 재직중,"2,649만원
자세히보기",-,
136,충남,두송건설(주),(주)두송건설 건설현장 공사 및 공무 신입/ 경력직 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"3,807억 8,822만원 (2023)",64 명 재직중,"4,367만원
자세히보기",10억원,안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사
137,충남,타이슨푸드코리아 유한회사,[외국계 식품회사] 생산직 채용 (월 320만 원 이상),신입/경력(연차무관),학력무관,계약직,중소기업,"1,199억 3,637만원 (2023)",235 명 재직중,"5,544만원
자세히보기",130억원,성장판 열린 회사-거침없이 성장하는 회사
138,충남,삼성생명보험(주),"세무,절세 컨설팅지원",신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
139,충남,(주)굿앤피플컴퍼니,CJ대한통운(홈쇼핑)신입/경력 배송직원 채용공고 초보가능 경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
140,충남,우정테크 주식회사,"자재관리(자동차부품)/ 시급 11,800/ 성거읍/ 자차출퇴근",신입/경력(연차무관),학력무관,계약직,중소기업,60억원 (2021),180 명 재직중,"3,010만원
자세히보기",1억원,복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
141,충남,(주)이글루코퍼레이션,[인프라사업본부] 보안관제 및 침해대응 인재 채용,신입/경력1~5년,대졸이상,정규직,중소기업,"1,047억 6,390만원 (2023)",55 명 재직중,"4,178만원
자세히보기","54억 9,806만원",성장판 열린 회사-인크루트 인증 우수기업-KOSDAQ 상장
142,충남,아라씨앤티(주),"제품생산, 제품조립 외 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,4 명 재직중,-,"4,000만원",
143,충남,주식회사 충청오토,(주)충청오토 영업배송 사원모집 - 블루핸즈&기아오토큐 납품,신입/경력(연차무관),고졸,정규직,중소기업,445억 898만원 (2023),23 명 재직중,"4,342만원
자세히보기",5억원,
144,충남,태경지앤에스,[천안수신면/(주간/교대) /통근차](주)오뚜기식품 자회사 식품가공부 사원모집,신입/경력(연차무관),고졸이상,정규직외,중소기업,20억원,150 명 재직중,"3,096만원
자세히보기",2억원,
145,충남,주식회사 피시비,"바닥제 생산 업체 연 400프로 상여,각종수당,출퇴근우대,기숙사운영",신입/경력(연차무관),학력무관,정규직외,소기업,-,-,"2,722만원
자세히보기",-,
146,충남,(R2R)레그스투리치스,법정의무교육 경력자 브리핑강사 적극지원바랍니다,신입,학력무관,정규직외,중소기업,25억원 (2023),50 명 재직중,-,-,
147,충남,(주)엔시스,[상장사] 엔시스 생산지원그룹(MCT가공) 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"512억 2,633만원 (2023)",143 명 재직중,"5,494만원
자세히보기","10억 5,563만원",복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-집 걱정 안 하기-인크루트 인증 우수기업-육아휴직 제공 기업-KOSDAQ 상장
148,충남,주식회사 메가터치,영업지원 신입 /경력 직원 채용,신입/경력(연차무관),초대졸이상,정규직,중견기업,"501억 4,341만원 (2023)",225 명 재직중,"3,739,577만원
자세히보기","103억 8,550만원",성장판 열린 회사-KOSDAQ 상장-빵빵한 구내식당
149,충남,(주)굿앤피플컴퍼니,운전면허 보유자 Each camp 배송직원 채용공고 초보가능.경력.학력.성별 무관 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
150,충남,주식회사 피시비,자동화설비 연400프로상여 각종수당 월 380이상 출퇴근우대 사원모집,신입/경력(연차무관),학력무관,정규직외,소기업,-,-,"2,722만원
자세히보기",-,
151,충남,듀폰코리아 주식회사,Functional Equipment Engineer,경력(연차무관),대졸이상,정규직,중견기업,"2,021억 1,947만원 (2023)",95 명 재직중,"7,605만원
자세히보기",1만원,안정적인 장수 회사-구직자 인기기업-복지의 끝판왕-평균연봉 6천이상-집 걱정 안 하기-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당
152,충남,(주)케이에스한국고용정보,"[평일근무] 정보변경, 결제건 확인 등 카드CS상담",신입/경력(연차무관),학력무관,정규직,중견기업,"1,985억 2,487만원 (2023)","5,622 명 재직중","2,866만원
자세히보기",50억원,성장판 열린 회사
153,충남,한국동서발전(주),2024년 한국동서발전 에너지혁신 창업지원사업 참가자 모집,신입/경력(연차무관),학력무관,교육생(연수생),중견기업,"5조 5,718억 8,524만원 (2023)",-,"7,406만원
자세히보기","2,896억 6,110만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-거침없이 성장하는 회사-매출 1000대 기업-인크루트 인증 우수기업-장기근속수당제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
154,충남,주식회사 코아테크프로,[천안수신] [상여금500/주간/2교대/ (주)오뚜기자회사 식품가공 제조부 사원모집,신입/경력(연차무관),고졸이상,정규직,중소기업,-,-,"3,780만원
자세히보기",-,복지의 끝판왕-보너스로 행복해요♥-육아휴직 제공 기업-빵빵한 구내식당
155,충남,삼성생명보험(주),중소기업 법인지원,신입/경력(연차무관),고졸이상,계약직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
156,충남,주식회사 에스앤비코퍼레이션,[남천안]주5일주간고정/주급가능/상여430수준/반도체원료 생산OP,신입/경력(연차무관),학력무관,정규직,중소기업,-,20 명 재직중,"3,239만원
자세히보기",5억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-휴식까지 챙겨줘요!
157,충남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 모바일 캠프 주간/야간 부산.대구.경상.충청.전라권 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
158,충남,(주)위드테크놀로지,"공정엔지니어, 품질엔지니어 외 신입/경력 채용",신입/경력3~10년,고졸,정규직,중소기업,-,15 명 재직중,-,1억원,
159,충남,광천우리맛김 주식회사,광천우리맛김 사무관련직종 모집,신입/경력(연차무관),학력무관,정규직,중소기업,21억원 (2021),12 명 재직중,"3,150만원
자세히보기","3억 1,000만원",성장판 열린 회사-복지의 끝판왕-자기계발비 지원 기업-보너스로 행복해요♥-거침없이 성장하는 회사-인크루트 인증 우수기업-휴식까지 챙겨줘요!
160,충남,(주)굿앤피플컴퍼니,쿠팡 퀵 플렉스 지방권 각 캠프 전담 신입/경력 배송직원 채용공고 근무차량지원,신입/경력(연차무관),학력무관,정규직외,중소기업,"2억 2,119만원 (2019)",357 명 재직중,"4,197만원
자세히보기","1,486만원",성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-매출 상위 10%-HOT한 인기기업-거침없이 성장하는 회사
161,충남,삼성생명보험(주),중대재해예방과 지원업무,신입/경력(연차무관),고졸이상,위촉직외,대기업,"27조 743억 7,000만원 (2017)",-,"13,695만원
자세히보기","26조 8,187억 300만원",안정적인 장수 회사-구직자 인기기업-채용에 적극적인 회사-대기업 in 서울-KOSPI 상장
162,충남,주식회사 메가터치,제조 CNC 가공 직원 채용,신입/경력(연차무관),고졸이상,정규직,중견기업,"501억 4,341만원 (2023)",225 명 재직중,"3,739,577만원
자세히보기","103억 8,550만원",성장판 열린 회사-KOSDAQ 상장-빵빵한 구내식당
163,충남,(주)세스코,"홈케어충청 홈케어프로 (대전시,아산시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
164,충남,의료법인 정빈의료재단 아산병원,병동 보호사 채용공고,신입/경력(연차무관),학력무관,정규직,중소기업,106억 789만원 (2018),88 명 재직중,-,"1억 1,958만원",안정적인 장수 회사-성장판 열린 회사-빵빵한 구내식당
165,충남,삼성전자서비스,안전 / 수리 보조 인력 채용(중부지사),신입/경력(연차무관),고졸이상,계약직,대기업,"2조 210억 7,862만원 (2022)","1,672 명 재직중","7,110만원
자세히보기",302억 299만원,구직자 인기기업-채용에 적극적인 회사-복지의 끝판왕-매출 1조 클럽-평균연봉 6천이상-보너스로 행복해요♥-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
166,충남,(주)세스코,"충남서부지부 서비스컨설턴트 (당진시,서산시)",신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
167,충남,(주)세스코,천안지부 서비스컨설턴트,신입,고졸이상,정규직,중견기업,"3,847억 4,104만원 (2021)","3,694 명 재직중",-,"5억 9,634만원",안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-매출 1000대 기업-장기근속수당제공 기업-휴식까지 챙겨줘요!
168,충남,잡앤서비스,임원 경력자 / 나이무관,경력(연차무관),학력무관,정규직,중견기업,-,30 명 재직중,-,1억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-빵빵한 구내식당
169,충남,(주)시온테크,자동차 부품 현장 관리자 모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,81 명 재직중,"3,206만원
자세히보기","1,000만원",
170,충남,(주)평안화재복구,"현장관리, 공무 외 신입/경력 채용",신입/경력1~9년,학력무관,정규직,중소기업,"21억 4,127만원 (2022)",4 명 재직중,"5,604만원
자세히보기","1억 5,000만원",성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-내 출퇴근은 내 맘대로-아낌없이 주는 커피-거침없이 성장하는 회사-육아휴직 제공 기업-휴식까지 챙겨줘요!
171,충남,(주)맨파워그룹,대전현장 안전감시단 채용(동방고 옆),신입/경력(연차무관),학력무관,정규직외,중소기업,"97억 4,793만원 (2019)",280 명 재직중,"3,678만원
자세히보기",3억원,성장판 열린 회사
172,충남,(주)대양금속,생산관리 4년대졸 사무직 채용,신입/경력(연차무관),학력무관,정규직,중견기업,"2,009억 6,962만원 (2023)",230 명 재직중,"6,243만원
자세히보기","252억 2,355만원",안정적인 장수 회사-성장판 열린 회사-채용에 적극적인 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-아낌없이 주는 커피-집 걱정 안 하기-거침없이 성장하는 회사-장기근속수당제공 기업-육아휴직 제공 기업-KOSPI 상장-빵빵한 구내식당-휴식까지 챙겨줘요!
173,충남,(주)세명테크,생산관리 채용,신입/경력(연차무관),대졸이상,정규직,중소기업,"809억 1,988만원 (2021)",340 명 재직중,"5,538만원
자세히보기","12억 1,500만원",성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-자기계발비 지원 기업-보너스로 행복해요♥-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당
