,region,cpname,title,career,education,jobtype,cptype,sales,employees,aversalary,capital,pros
111,제주,롯데관광개발(주),[제주드림타워 복합리조트] 재경부 경력직 채용 공고,신입/경력(연차무관),학력무관,계약직,중견기업,"1,981억 1,061만원 (2023)","1,059 명 재직중",-,"378억 8,728만원",안정적인 장수 회사-성장판 열린 회사-구직자 인기기업-채용에 적극적인 회사-거침없이 성장하는 회사-KOSPI 상장
112,제주,람정엔터테인먼트코리아(주),[제주 신화월드 카지노] 신입 및 경력 사원 모집,신입/경력(연차무관),학력무관,계약직,중소기업,"76억 2,938만원 (2022)",338 명 재직중,"4,385만원
자세히보기","845억 6,002만원",빵빵한 구내식당
113,제주,혼디지음,[신입/경력] 혼디지음 마케팅 대행사 마케터 모집,신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,-,-,빵빵한 구내식당
114,제주,제이피에이앤에이치알,[기숙사제공] 인천 파라다이스 호텔 워터파크 레스토랑 직원 모집,신입/경력(연차무관),학력무관,계약직,중소기업,-,-,"3,158만원
자세히보기",-,
115,제주,(주)베테랑스어학원,"국제학교 초, 중등 영문학, Debate 강사 모집(압구정&제주)",신입/경력1년↑,대졸,정규직외,중소기업,-,-,-,-,
116,제주,(주)엘티엔터테인먼트,[제주드림타워 카지노] 카지노 로열티클럽 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"436억 7,892만원 (2022)",684 명 재직중,"4,092만원
자세히보기",400억원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-육아휴직 제공 기업-빵빵한 구내식당
117,제주,윈디텍 주식회사,풍력발전기 유지보수 신입 및 경력 기술자 채용(전남 근무),신입/경력(연차무관),초대졸이상,정규직,중소기업,"72억 5,437만원 (2022)",36 명 재직중,"4,329만원
자세히보기",4억원,성장판 열린 회사-복지의 끝판왕-매출 상위 10%-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업
118,제주,더케이제주호텔(주),라마다프라자제주호텔 각 부문별 직원 채용(계약직),신입/경력(연차무관),학력무관,계약직,중소기업,"328억 1,043만원 (2023)",174 명 재직중,"4,116만원
자세히보기",210억원,성장판 열린 회사-복지의 끝판왕-아침을 왜 굶어요?-보너스로 행복해요♥-거침없이 성장하는 회사-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
119,제주,구인구직센터,"한국야쿠르트/부산,울산,경남,제주/FM(프레시매니저,위탁판매원) 대규모 채용",신입/경력(연차무관),학력무관,위촉직외,소기업,-,5 명 재직중,-,-,채용에 적극적인 회사
120,제주,한샘키친 제주홈대리점,"온라인마케팅, 매장관리·시설관리 외 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,25억원 (2016),3 명 재직중,-,"1억 4,256만원",성장판 열린 회사-보너스로 행복해요♥-거침없이 성장하는 회사
121,제주,(주)네피리티,[제주] PHP 웹 개발 정규직/계약직 모집,신입/경력(연차무관),초대졸이상,정규직외,중소기업,-,11 명 재직중,"4,556만원
자세히보기",-,성장판 열린 회사-매출 상위 10%
122,제주,(주)엘티엔터테인먼트,제주드림타워 복합리조트 카지노 케이지 캐셔 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"436억 7,892만원 (2022)",684 명 재직중,"4,092만원
자세히보기",400억원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-육아휴직 제공 기업-빵빵한 구내식당
123,제주,(주)뭉치,농어촌지역개발컨설팅 및 지역 R&D 관련 전문가 모집,신입/경력3년↑,대졸이상,정규직,중소기업,"8억 3,428만원 (2017)",13 명 재직중,"3,641만원
자세히보기",4억원,성장판 열린 회사-거침없이 성장하는 회사-인크루트 인증 우수기업
124,제주,중문중원가스,"배달, A/S 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,-,-,-,
125,제주,메리츠화재해상보험(주),"메리츠화재 제주에서 [신입,경력] 청년사업가 및 고객관리사원을 모십니다.",신입/경력(연차무관),학력무관,위촉직외,대기업,"11조 8,194억 6,396만원 (2022)","2,779 명 재직중","8,066만원
자세히보기","603억 1,250만원",안정적인 장수 회사-성장판 열린 회사-매출 1조 클럽-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
126,제주,(주)레인보우제주,서귀포 (주)레인보우제주에서 함께 일할 직원 및 아르바이트생을 찾습니다.,신입/경력(연차무관),학력무관,정규직외,중소기업,-,12 명 재직중,"2,893만원
자세히보기",-,
127,제주,윈디텍 주식회사,"풍력발전기 유지보수 신입 및 경력 기술자 채용(경북 영덕, 영양 근무)",신입/경력(연차무관),초대졸이상,정규직,중소기업,"72억 5,437만원 (2022)",36 명 재직중,"4,329만원
자세히보기",4억원,성장판 열린 회사-복지의 끝판왕-매출 상위 10%-거침없이 성장하는 회사-인크루트 인증 우수기업-장기근속수당제공 기업-육아휴직 제공 기업
128,제주,메리츠화재해상보험(주),제주 메리츠화재에서 고객관리사원 모집합니다.,신입,학력무관,위촉직외,대기업,"11조 8,194억 6,396만원 (2022)","2,779 명 재직중","8,066만원
자세히보기","603억 1,250만원",안정적인 장수 회사-성장판 열린 회사-매출 1조 클럽-인크루트 인증 우수기업-대기업 in 서울-KOSPI 상장
129,제주,(유)그린,배송 경력무관 채용모집(정규직),신입/경력(연차무관),학력무관,정규직,중소기업,35억원 (2015),20 명 재직중,-,100억원,성장판 열린 회사-인크루트 인증 우수기업
130,제주,(주)바람의언덕,제주 월정에비뉴 풀빌라 프론트 정규직 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,"3억 5,000만원 (2021)",20 명 재직중,"3,403만원
자세히보기","5,000만원",복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-휴식까지 챙겨줘요!
131,제주,(주)산방산탄산온천,산방산탄산온천 야간 탕청소 채용,신입/경력(연차무관),학력무관,정규직외,중소기업,"13억 2,764만원 (2012)",41 명 재직중,"3,043만원
자세히보기",4억원,빵빵한 구내식당
132,제주,레이빌라,"제주도 특화 캠핑/아웃도어 상품 기획개발 및 관리 정규직, 알바 채용",신입/경력(연차무관),학력무관,정규직외,중소기업,-,3 명 재직중,-,-,복지의 끝판왕-보너스로 행복해요♥-내 출퇴근은 내 맘대로-아낌없이 주는 커피-장기근속수당제공 기업-빵빵한 구내식당
133,제주,씨에스호텔앤리조트,제주 씨에스 호텔 앤 리조트 프론트 데스크 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,40억원 (2014),45 명 재직중,-,58억원,빵빵한 구내식당
134,제주,(주)대지건설,"토목시공기술자, 토목시공 외 신입/경력 정규직 채용",신입/경력(연차무관),고졸이상,정규직,중소기업,"493억 6,943만원 (2023)",53 명 재직중,"6,091만원
자세히보기",22억원,성장판 열린 회사-거침없이 성장하는 회사
135,제주,섬광기업(주),옥외광고디자이너 모집,경력(연차무관),학력무관,정규직,중소기업,"3억 5,690만원 (2019)",4 명 재직중,"2,654만원
자세히보기",4억원,성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
136,제주,삼매봉개발(주),[JW 메리어트 제주 리조트 & 스파] F&B 식음료팀 종합 모집,신입/경력(연차무관),학력무관,정규직,중소기업,"823억 3,989만원 (2022)",48 명 재직중,"3,813만원
자세히보기",500억원,성장판 열린 회사-복지의 끝판왕-보너스로 행복해요♥-아낌없이 주는 커피-거침없이 성장하는 회사-장기근속수당제공 기업-육아휴직 제공 기업-빵빵한 구내식당-휴식까지 챙겨줘요!
137,제주,제이앤씨주식회사,[제주서비스센터/주5일] 벤츠 발렛(대리운전) 채용,신입/경력(연차무관),학력무관,파견직,중소기업,-,116 명 재직중,"2,842만원
자세히보기",-,
138,제주,제주비케이 주식회사,제주비케이 LPG용기직송기사 모집,신입/경력(연차무관),학력무관,정규직,중견기업,557억 177만원 (2023),42 명 재직중,"3,659만원
자세히보기","88억 5,700만원",성장판 열린 회사-인크루트 인증 우수기업
139,제주,스와치그룹코리아,[OMEGA] 상시지원 - 면세점 Boutique Sales Associate 정규직 채용,신입/경력1년↑,학력무관,정규직,중견기업,"3,079억 281만원 (2023)",602 명 재직중,"4,490만원
자세히보기",63억원,성장판 열린 회사
140,제주,호텔케니서귀포,[호텔 케니 모슬포] 프런트 직원 채용(기숙사 1인 1실),신입/경력(연차무관),학력무관,정규직,중소기업,-,18 명 재직중,"3,326만원
자세히보기",-,복지의 끝판왕-아침을 왜 굶어요?-빵빵한 구내식당-휴식까지 챙겨줘요!
141,제주,방림원,"사진, 동영상 콘텐츠 제작자 신입/경력 정규직 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,5 명 재직중,-,-,
142,제주,(주)베테랑스어학원,"베테랑스어학원 상담실장 모집 (서울, 제주)",신입/경력(연차무관),대졸,정규직,중소기업,-,-,-,-,
143,제주,최인성건축사사무소,"건축(구조)설계, 건축감리 신입/경력 정규직 채용",신입/경력(연차무관),초대졸,정규직,소기업,-,1 명 재직중,-,-,
144,제주,신협토건,"호텔사무·프론트, 레스토랑 외 신입/경력 정규직, 계약직 채용",신입/경력(연차무관),학력무관,정규직외,중소기업,-,1 명 재직중,-,-,
145,제주,주식회사 샘,창고관리직 경력무관 채용합니다(정규직),신입/경력(연차무관),학력무관,정규직,중소기업,10억원,3 명 재직중,-,1억원,
146,제주,주식회사 본비아조,그랜드밀리언스호텔 서귀포 프런트팀장급 & 사원 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,-,19 명 재직중,"4,596만원
자세히보기",-,빵빵한 구내식당
147,제주,주식회사 소봉레저,프론트 직원 모집합니다,신입/경력(연차무관),학력무관,정규직외,중소기업,-,30 명 재직중,"3,806만원
자세히보기",3억원,
148,제주,(주)커리어넷,프라다코리아(유) 제주 면세점 판매직원 (육아휴직대체 1년),신입/경력(연차무관),고졸,계약직,중견기업,"124억 1,494만원 (2023)",-,"3,284만원
자세히보기","56억 3,774만원",구직자 인기기업
149,제주,(주)엘티엔터테인먼트,[제주드림타워 복합리조트] 카지노 보안 직원 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"436억 7,892만원 (2022)",684 명 재직중,"4,092만원
자세히보기",400억원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-육아휴직 제공 기업-빵빵한 구내식당
150,제주,(주)엘티엔터테인먼트,[제주드림타워] Surveillance(카지노 감시보안) 사원 ~ 대리 채용,신입/경력(연차무관),학력무관,계약직,중견기업,"436억 7,892만원 (2022)",684 명 재직중,"4,092만원
자세히보기",400억원,안정적인 장수 회사-성장판 열린 회사-복지의 끝판왕-거침없이 성장하는 회사-육아휴직 제공 기업-빵빵한 구내식당
151,제주,섬광기업(주),금속·창호 현장직 채용,경력(연차무관),학력무관,정규직,중소기업,"3억 5,690만원 (2019)",4 명 재직중,"2,654만원
자세히보기",4억원,성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
152,제주,혼디지음,"온라인MD, 상품기획 외 신입/경력 채용",신입/경력(연차무관),학력무관,정규직,중소기업,-,1 명 재직중,-,-,빵빵한 구내식당
153,제주,(주)동부레저,"드르쿰다 in 성산점 신입/경력 정규직, 알바 채용",신입/경력(연차무관),학력무관,정규직외,중소기업,"19억 8,600만원 (2023)",28 명 재직중,"3,659만원
자세히보기","4억 5,000만원",성장판 열린 회사-거침없이 성장하는 회사
154,제주,(주)더좋은교육,과외전문교사 신입/경력 채용,신입/경력1년↑,대졸이상,프리랜서,중소기업,2억원 (2022),2 명 재직중,-,1억원,보너스로 행복해요♥
155,제주,(주)명현건축디자인,인테리어 현장기사 모집합니다,신입/경력(연차무관),학력무관,정규직,중소기업,20억원 (2020),10 명 재직중,"4,458만원
자세히보기",2억원,성장판 열린 회사-거침없이 성장하는 회사
156,제주,블랙벨트태권도장,"학원차량, 버스·승합차 외 신입/경력 채용",신입/경력(연차무관),학력무관,프리랜서,중소기업,-,1 명 재직중,-,-,
157,제주,제주비케이 주식회사,제주비케이 벌크로리 충전기사 모집,신입/경력(연차무관),학력무관,정규직,중견기업,557억 177만원 (2023),42 명 재직중,"3,659만원
자세히보기","88억 5,700만원",성장판 열린 회사-인크루트 인증 우수기업
158,제주,주식회사 샘,배송 정직원 경력무관 모집,신입/경력(연차무관),학력무관,정규직,중견기업,10억원,3 명 재직중,-,1억원,
159,제주,(주)우리물산,"납품,배송직원 정직원 채용공고(경력무관)",신입/경력(연차무관),학력무관,정규직,중소기업,2억원,3 명 재직중,-,"5,000만원",
160,제주,(유)그린,배송 및 납품직원 모집 경력무관,신입/경력(연차무관),학력무관,정규직,중소기업,35억원 (2015),20 명 재직중,-,100억원,성장판 열린 회사-인크루트 인증 우수기업
161,제주,COA 건축사사무소,건축(구조)설계 신입/경력 정규직 채용,신입/경력3~5년,초대졸이상,정규직,중소기업,-,2 명 재직중,-,-,
162,제주,제주비케이 주식회사,제주비케이 LPG용기충전원 모집,신입/경력(연차무관),학력무관,정규직,중견기업,557억 177만원 (2023),42 명 재직중,"3,659만원
자세히보기","88억 5,700만원",성장판 열린 회사-인크루트 인증 우수기업
163,제주,(주)우리물산,창고 정규직 채용합니다(경력무관),신입/경력(연차무관),학력무관,정규직,중소기업,2억원,3 명 재직중,-,"5,000만원",
164,제주,유한회사 조은유통,창고직(경력무관) 정직원 채용합니다,신입/경력(연차무관),학력무관,정규직,중소기업,10억원,3 명 재직중,-,"5,000만원",
165,제주,에이스휴먼파워(주),스타벅스#바리스타#제주#신입가능#거주지매장배치#정규직#카페,신입,학력무관,정규직,중견기업,"662억 1,366만원 (2023)","1,383 명 재직중","3,042만원
자세히보기",3억원,복지의 끝판왕-보너스로 행복해요♥-장기근속수당제공 기업-휴식까지 챙겨줘요!
166,제주,(주)동부레저,목장카페 드르쿰다 표선점 신입/경력 알바 채용,신입/경력(연차무관),학력무관,알바,중소기업,"19억 8,600만원 (2023)",28 명 재직중,"3,659만원
자세히보기","4억 5,000만원",성장판 열린 회사-거침없이 성장하는 회사
167,제주,(유)그린,창고관리자 정직원 채용합니다(정직원),신입/경력(연차무관),학력무관,정규직,중소기업,35억원 (2015),20 명 재직중,-,100억원,성장판 열린 회사-인크루트 인증 우수기업
168,제주,펫마트 노형점,판매 신입/경력 정규직 채용,신입/경력(연차무관),고졸이상,정규직,중소기업,-,3 명 재직중,-,-,
169,제주,어업회사법인 주식회사 해천마,"생산관리, 어업 신입/경력 채용",신입/경력5~15년,고졸이상,정규직,중소기업,"2억 8,164만원 (2020)",-,"2,669만원
자세히보기","7억 6,000만원",성장판 열린 회사-매출 상위 10%-거침없이 성장하는 회사
170,제주,주식회사 데일리워크,[지사별/상시채용] 병원 내 1인 영양상담 데스크 장기직원 모집,신입/경력(연차무관),학력무관,정규직외,중소기업,10억원 (2019),150 명 재직중,"2,709만원
자세히보기",1억원,복지의 끝판왕-보너스로 행복해요♥
171,제주,르노코리아 제주대리점,르노코리아자동차 제주대리점 신규 영업담당 특별모집,신입/경력(연차무관),학력무관,위촉직,중소기업,-,12 명 재직중,"3,146만원
자세히보기",-,보너스로 행복해요♥
172,제주,브릿지호텔앤드리조트,호텔사무·프론트 신입/경력 정규직 채용,신입/경력(연차무관),고졸이상,정규직,중소기업,-,6 명 재직중,"4,246만원
자세히보기",-,
173,제주,주식회사 소봉레저,SBG골프클럽 프론트 직원 모집합니다,신입/경력(연차무관),학력무관,정규직외,중소기업,-,30 명 재직중,"3,806만원
자세히보기",3억원,
174,제주,휴머니스트,[CHANEL/신입가능] 샤넬 코리아 서울/인천 백화점/면세점 계약직 판매사원 채용,신입/경력(연차무관),고졸이상,계약직,중소기업,-,55 명 재직중 (헤드헌터 7 명),"3,507만원
자세히보기",1억원,
175,제주,씨에스호텔앤리조트,제주 씨에스 호텔 앤 리조트 F&B 식음팀 정규직 채용,신입/경력(연차무관),학력무관,정규직,중소기업,40억원 (2014),45 명 재직중,-,58억원,빵빵한 구내식당
176,제주,(주)KCTV제주방송,영업 프리랜서 모집 (KCTV),신입/경력(연차무관),학력무관,프리랜서,중소기업,"426억 5,824만원 (2023)",136 명 재직중,"5,198만원
자세히보기",60억원,인크루트 인증 우수기업
